username,tweet_date,text,hashtags
komalmehna,2021-05-06 14:35:49,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
malwe_wali,2021-05-06 14:35:18,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
AjaySasthry,2021-05-06 14:35:09,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Rohit_ke_memes,2021-05-06 14:35:07,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
celebtani,2021-05-06 14:34:43,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
TheRandomBhai,2021-05-06 14:34:32,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
_shortarmjab_,2021-05-06 14:34:15,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
_Niamahi,2021-05-06 14:33:07,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ThatFakeDpWali,2021-05-06 14:33:02,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
nivedanjain,2021-05-06 14:32:46,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Let__It_be___,2021-05-06 14:32:17,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Ankit90s,2021-05-06 14:31:52,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
SamSk___02,2021-05-06 14:31:49,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
trip2shiv,2021-05-06 14:30:50,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ravi95prajapati,2021-05-06 14:30:40,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Dheer_Sameer,2021-05-06 14:29:22,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Im_pratihar07,2021-05-06 14:28:51,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
TheOutspokenBoy,2021-05-06 14:28:50,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Saurabh__kk,2021-05-06 14:27:48,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Italymeraghar,2021-05-06 14:27:12,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
21gramsssss,2021-05-06 14:27:05,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
rytTotroll,2021-05-06 14:26:19,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Covid19Help10,2021-05-06 14:26:12,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
VineetT15164553,2021-05-06 14:26:10,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
ChandiniRai,2021-05-06 14:26:00,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
stitious_babal,2021-05-06 14:25:49,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
wayofdudes,2021-05-06 14:25:49,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
sackofregrets,2021-05-06 14:25:41,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
rishabhkhatik_,2021-05-06 14:25:27,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
_AngryBirb,2021-05-06 14:25:22,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Maesterr_piyush,2021-05-06 14:25:02,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
iamdonebhai,2021-05-06 14:24:44,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
feministpnk,2021-05-06 14:23:59,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
11_bhawu,2021-05-06 14:23:44,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Shekhawat_1002,2021-05-06 14:23:30,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
NazAM__,2021-05-06 14:23:19,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
BihariBaabu_,2021-05-06 14:23:06,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
KrittikaKambli,2021-05-06 14:22:34,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Nalayak_vishal,2021-05-06 14:22:17,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
7being_human,2021-05-06 14:22:11,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
nitesh520,2021-05-06 14:22:09,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
MyLifeYourRule,2021-05-06 14:21:57,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Are__yaar__Nivi,2021-05-06 14:21:56,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
TarunJoshi2024,2021-05-06 14:21:39,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
DN98390534,2021-05-06 14:21:35,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
prince_ronith,2021-05-06 14:21:35,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ImkHimansh,2021-05-06 14:21:14,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
shrenik0911,2021-05-06 14:20:56,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
Tonishark3,2021-05-06 14:20:19,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
_vani_mishra11,2021-05-06 14:20:17,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
MsFangurl16,2021-05-06 14:20:05,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
SidNaaz_DecJan,2021-05-06 14:20:02,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
indibandi20,2021-05-06 14:19:41,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
abhinav_me,2021-05-06 14:19:34,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
avinashbckup,2021-05-06 14:19:17,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Engineer_NOK,2021-05-06 14:19:13,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
MemewatiDT,2021-05-06 14:19:10,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Jethiya_lal,2021-05-06 14:19:08,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
babu_saffron,2021-05-06 14:19:00,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ashishaggarwalh,2021-05-06 14:18:58,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
SaginaWalyat,2021-05-06 14:18:57,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
iiiushiii,2021-05-06 14:18:55,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Pablo_Eschobar,2021-05-06 14:18:36,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
bhrashtvivek,2021-05-06 14:18:33,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
7_RUDE,2021-05-06 14:18:31,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Dwar_Banga,2021-05-06 14:18:30,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Prasainandhu,2021-05-06 14:18:24,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ApurvaMarathe1,2021-05-06 14:18:24,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
SakshiNegi_7,2021-05-06 14:18:23,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Kanhaa_tells,2021-05-06 14:18:17,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
_xxtulipxx_,2021-05-06 14:18:16,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
spokenatlast,2021-05-06 14:18:11,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
jnv_wale,2021-05-06 14:17:59,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
kiiishann,2021-05-06 14:17:55,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Mann_me_shiva,2021-05-06 14:17:54,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ItsBhuvan,2021-05-06 14:17:48,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
kachori_samosa,2021-05-06 14:17:46,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Aman_Agarwals,2021-05-06 14:17:45,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
shwetankvaish15,2021-05-06 14:17:43,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Memeswalaladka,2021-05-06 14:17:42,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
bhabhoke,2021-05-06 14:17:38,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
indianyuvak,2021-05-06 14:17:37,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
mhzoya2174,2021-05-06 14:17:31,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Saccharine_18,2021-05-06 14:17:30,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Tiwari12Aakash,2021-05-06 14:17:27,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
jsm89,2021-05-06 14:17:27,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
liberalbabu,2021-05-06 14:17:25,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
GOI_Molb,2021-05-06 14:17:24,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
I_witness_,2021-05-06 14:17:21,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
imDivoo,2021-05-06 14:17:14,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ekhivillain,2021-05-06 14:17:14,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
sagar_sarcasm,2021-05-06 14:17:11,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Starkaur333,2021-05-06 14:17:11,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Godkefather,2021-05-06 14:17:05,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
mightysaksham,2021-05-06 14:17:03,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
TweetsofRP,2021-05-06 14:17:02,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Mayurikhajuria,2021-05-06 14:16:57,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Na1naaa,2021-05-06 14:16:56,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
pramod3151993,2021-05-06 14:16:54,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
Memeswalimulagi,2021-05-06 14:16:54,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
ChuddybuddyChud,2021-05-06 14:16:51,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
vepa27,2021-05-06 14:16:41,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
dikhhat_hai_,2021-05-06 14:16:23,"Beds Available: (Oxygen Beds And CPAP Available )

Location: Jattewar Sabhagruh, Nagpur 

Contact: 8669645294,8669645295

#Verified",[]
