username,tweet_date,text,hashtags
Irreverent_KUP,2021-05-06 14:54:36,"#Bengalore

Normal Beds Available
Location: Isolation Centre at Ramamurthy Nagar, Near Indian Oil Petrol Bunk, Bangalore

Contact: 9036635000

VERIFIED ✔️

#COVID19India #CovidResources #CovidHelp #CovidIndiaInfo","[{'text': 'Bengalore', 'indices': [16, 26]}]"
PmjdyMitra,2021-05-06 14:53:59,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
BANGALORE
Normal Beds Available

Name: Rashad
Phone: 9738386480
Location : Columbia Asia COVID Centre, Whitefield

Last verified @ 06/05/21, 3:35 PM

#Covid19IndiaHelp #KarnatakaFightsCorona",[]
devikaaroraa,2021-05-06 14:53:38,"#Urgent ICU bed required for a 68 year old in Bangalore who urgently needs ventilator support. Please share verified leads or kindly reach out to his son - Arun Thomas (Ph:09972922829)
@nikhiljoisr @covidbangalore @peakbengaluru @anusharavi10 @covidbangalore @BBMPSouthZone","[{'text': 'Urgent', 'indices': [14, 21]}]"
LBhagyalekshmi,2021-05-06 14:52:53,"#Bengalore

Normal Beds Available
Location: Isolation Centre at Ramamurthy Nagar, Near Indian Oil Petrol Bunk, Bangalore

Contact: 9036635000

VERIFIED ✔️

#COVID19India #CovidResources #CovidHelp #CovidIndiaInfo","[{'text': 'Bengalore', 'indices': [16, 26]}]"
A___RSabareesh,2021-05-06 14:52:48,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
Alka08831261,2021-05-06 14:52:36,"*Bangalore verified*
At 5:45 pm, 06/05/21
Normal beds available 
Location: Isolation centre at Ramamurthy Nagar near Indian Oil Petrol Bunk
9036635000

Disclaimer: point of contact verified. please do your due diligence before purchasing",[]
13Friess,2021-05-06 14:52:19,"@chingiiiix Bangalore
Isolation Center RM Nagar
Items available
•Hospital Bed
•Oxygen Beds
•Verified Yes
Contact 9036635000, 9036905000
Last updated May 6, 2021, 3:05 p.m",[]
Shorbani_b,2021-05-06 14:52:14,"#Bengalore

Normal Beds Available
Location: Isolation Centre at Ramamurthy Nagar, Near Indian Oil Petrol Bunk, Bangalore

Contact: 9036635000

VERIFIED ✔️

#COVID19India #CovidResources #CovidHelp #CovidIndiaInfo","[{'text': 'Bengalore', 'indices': [0, 10]}, {'text': 'COVID19India', 'indices': [156, 169]}, {'text': 'CovidResources', 'indices': [170, 185]}, {'text': 'CovidHelp', 'indices': [186, 196]}, {'text': 'CovidIndiaInfo', 'indices': [197, 212]}]"
GaikwadAnkur,2021-05-06 14:51:03,"@alashshukla @srinivasiyc @appurv_gupta @AnupamkPandey @ManMundra @shalabhmani @tehseenp @attorneybharti @DeepikaBhardwaj @sandhyafernez @DarshanNPopat @sakshijoshii @isatyendra @DineshKumarLive @KaptanHindostan @kmarkri @AnupamConnects @yuvahallabol @AShukkla @RubikaLiyaquat @yogitabhayana ✅ Verified
#Bangalore #OxygenCylinders
Home ICU, Ventilator, Oxygen available in #delhi #meerut #noida #ghaziabad  #uttarpradesh  #gurgaon 
Verified at 10:35 am on 3/5/21Vinayak Oxygen  - 9810807576O2 Delhi- 9211333999Ai...
👉 https://t.co/IWmC9Q34oI",[]
pankutiwari5,2021-05-06 14:51:02,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05/21
#COVID19","[{'text': 'Bangalore', 'indices': [0, 10]}, {'text': 'Beds', 'indices': [11, 16]}, {'text': 'COVID19', 'indices': [269, 277]}]"
bhuklagli,2021-05-06 14:51:01,"Bangalore verified
At 6:40pm 06/05/21

Oxygen concentrators Available
5l @ 61000

Regulators (includes bipap)@ 15600

Immediate delivery.

Manjunath - 9066669967

Disclaimer: point of contact verified. please do your due diligence before purchasing",[]
Amalu15510007,2021-05-06 14:50:02,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
network_covid,2021-05-06 14:49:50,"General #beds(not ICU beds) available in #Bangalore.
Saptagiri super speciality hospital, Chikkasandra
contact : 8197507094 ,9148221142
Verified @ 20:07  06/05

#Bengaluru 
#covid19india
#covidindiainfo
#covidindia
#covidResources","[{'text': 'beds', 'indices': [8, 13]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Bengaluru', 'indices': [161, 171]}, {'text': 'covid19india', 'indices': [173, 186]}, {'text': 'covidindiainfo', 'indices': [187, 202]}, {'text': 'covidindia', 'indices': [203, 214]}, {'text': 'covidResources', 'indices': [215, 230]}]"
ramIND_WRITES3,2021-05-06 14:49:05,"5LPM Oxygen Concentrator is on sale for INR 78450 + INR 2775 (delivery charge for anywhere in India). 

The machines will be shipped from Bangalore post 10th May, 2021.

For further information please drop a WhatsApp message on +919923823466.

#verified #COVID19India",[]
ashishaggarwalh,2021-05-06 14:48:20,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05.21","[{'text': 'Bangalore', 'indices': [0, 10]}, {'text': 'Beds', 'indices': [11, 16]}]"
sahal_samad,2021-05-06 14:47:51,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
man_like_mo,2021-05-06 14:46:23,"‼️ hospital bed updates ‼️

oxygen beds - uttar pradesh 
oxygen beds - delhi 
normal beds - bangalore 

#HospitalBeds #OxygenBeds #NormalBeds #Delhi #Bangalore #UttarPradesh #Verified https://t.co/CTwDNFCoTD","[{'text': 'HospitalBeds', 'indices': [124, 137]}]"
PeerViTuu,2021-05-06 14:45:24,"‼️ BANGALORE BEDS ‼️
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05.21",[]
iThatMatter,2021-05-06 14:45:22,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment.
#Verified","[{'text': 'Bangalore', 'indices': [21, 31]}, {'text': 'Beds', 'indices': [32, 37]}]"
dillidikudii,2021-05-06 14:44:28,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
venkyQM,2021-05-06 14:44:23,"Bangalore verified
At 6:40pm 06/05/21

Oxygen concentrators Available
5l @ 61000

Regulators (includes bipap)@ 15600

Immediate delivery.

Manjunath - 9066669967

Disclaimer: point of contact verified. please do your due diligence before purchasing",[]
highoncaffeinee,2021-05-06 14:44:01,"‼️ BANGALORE BEDS ‼️
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05.21",[]
ThatStarGazer,2021-05-06 14:43:46,"‼️ hospital bed updates ‼️

oxygen beds - uttar pradesh 
oxygen beds - delhi 
normal beds - bangalore 

#HospitalBeds #OxygenBeds #NormalBeds #Delhi #Bangalore #UttarPradesh #Verified https://t.co/CTwDNFCoTD","[{'text': 'HospitalBeds', 'indices': [124, 137]}]"
SJSwaminathan,2021-05-06 14:43:09,"Bangalore verified
At 6:40pm 06/05/21

Oxygen concentrators Available
5l @ 61000

Regulators (includes bipap)@ 15600

Immediate delivery.

Manjunath - 9066669967

Disclaimer: point of contact verified. please do your due diligence before purchasing",[]
nikspaliwal,2021-05-06 14:43:04,"‼️ BANGALORE BEDS ‼️
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05.21",[]
iThatMatter,2021-05-06 14:42:40,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05/21
#COVID19","[{'text': 'Bangalore', 'indices': [21, 31]}, {'text': 'Beds', 'indices': [32, 37]}]"
kishanr7_,2021-05-06 14:40:24,"Any verified lead for icu bed with ventilator in Bangalore???? 

Anyone? https://t.co/4yJzUN0kVz",[]
truly_jayanth,2021-05-06 14:39:40,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
BANGALORE
Normal Beds Available

Name: Rashad
Phone: 9738386480
Location : Columbia Asia COVID Centre, Whitefield

Last verified @ 06/05/21, 3:35 PM",[]
BeingAabdi,2021-05-06 14:39:02,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
N22Go,2021-05-06 14:38:52,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
frustratedpepe,2021-05-06 14:38:40,"‼️ hospital bed updates ‼️

oxygen beds - uttar pradesh 
oxygen beds - delhi 
normal beds - bangalore 

#HospitalBeds #OxygenBeds #NormalBeds #Delhi #Bangalore #UttarPradesh #Verified https://t.co/CTwDNFCoTD","[{'text': 'HospitalBeds', 'indices': [124, 137]}]"
Covid19Help10,2021-05-06 14:37:53,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05/21
#COVID19","[{'text': 'Bangalore', 'indices': [21, 31]}, {'text': 'Beds', 'indices': [32, 37]}]"
CVDResourcesBot,2021-05-06 14:37:49,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05/21
#COVID19","[{'text': 'Bangalore', 'indices': [21, 31]}, {'text': 'Beds', 'indices': [32, 37]}]"
dezmathias,2021-05-06 14:37:48,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
khanrehanparvez,2021-05-06 14:37:44,"#Bangalore #Beds
Isolation Center at Ramamurthy Nagar (near Indian Oil petrol bunk), Bangalore 
Contact no. 9036635000

Available:
8 normal beds (similar to home quarantine facility)
No other beds and life saving equipment. 
Verified by Niranjan at 7:40 PM on 06.05/21
#COVID19","[{'text': 'Bangalore', 'indices': [0, 10]}, {'text': 'Beds', 'indices': [11, 16]}, {'text': 'COVID19', 'indices': [269, 277]}]"
asmallpart,2021-05-06 14:37:37,"HOME #ICU SETUPS AVAILABLE across North-India, #Mumbai, #Bangalore! 

Verified by a colleage today, 06/may! Spread for the needy! 🙏🏻

#COVID19India #coronavirus #COVIDEmergencyIndia #CovidHelp #CovidResources 

@RubinaDilaik_ @RubiHoliccs @RubiDilaikOFC @RubinaTM https://t.co/YNc8JdE32r","[{'text': 'ICU', 'indices': [23, 27]}, {'text': 'Mumbai', 'indices': [65, 72]}, {'text': 'Bangalore', 'indices': [74, 84]}]"
arunimadey10,2021-05-06 14:37:16,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
darrencaldeira,2021-05-06 14:37:12,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
idekwhybutwell,2021-05-06 14:36:18,"‼️ hospital bed updates ‼️

oxygen beds - uttar pradesh 
oxygen beds - delhi 
normal beds - bangalore 

#HospitalBeds #OxygenBeds #NormalBeds #Delhi #Bangalore #UttarPradesh #Verified https://t.co/CTwDNFCoTD","[{'text': 'HospitalBeds', 'indices': [104, 117]}, {'text': 'OxygenBeds', 'indices': [118, 129]}, {'text': 'NormalBeds', 'indices': [130, 141]}, {'text': 'Delhi', 'indices': [142, 148]}, {'text': 'Bangalore', 'indices': [149, 159]}, {'text': 'UttarPradesh', 'indices': [160, 173]}, {'text': 'Verified', 'indices': [174, 183]}]"
bihar2bombay,2021-05-06 14:35:39,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
sackofregrets,2021-05-06 14:33:54,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
SankethYS,2021-05-06 14:33:26,"🚨 ICU bed required in Bangalore 

SPO2 Level: 60

Attender's Mobile Number: 9742289316
SRF ID: 2952511605080
BU Number: 747508  

Please reply with verified leads only.",[]
Jaggertap,2021-05-06 14:33:25,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
darthdevi,2021-05-06 14:32:03,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
VineetT15164553,2021-05-06 14:30:51,"Verified just now
+91 81233 14373
Oxygen concentrators in Bangalore. 
95k 8th May delivery
75k tomo delivery after 5pm
#COVID19 #COVIDEmergencyIndia #covid19india #bangalore #oxygen 
@covidres_in",[]
shubhak,2021-05-06 14:30:51,"#Bangalore #Covidhelp #IsolationBeds

7-8 non-oxygen beds available here:

Ramamurthy Nagar, near Indian Oil Petrol Bunk

9036635000

Personally verified 2 mins back.

Please note it's an ISOLATION CENTRE with support for meds/vitamins/food etc. NOT a Hospital.","[{'text': 'Bangalore', 'indices': [14, 24]}, {'text': 'Covidhelp', 'indices': [25, 35]}, {'text': 'IsolationBeds', 'indices': [36, 50]}]"
NayazAlamKhan1,2021-05-06 14:30:40,"MS Ramaiah in #Bangalore has got stock of #Remdesivir . Verified news as of 7:57 AM 

#Bengaluru #Karnataka #COVIDEmergency2021

Covid war room helpline 8951755722

Oxygen remdesivir supplies across Karnataka/bangalore
#verified

Other verified resources in images

Rt for amplify https://t.co/EaIy0HRxND","[{'text': 'Bangalore', 'indices': [32, 42]}, {'text': 'Remdesivir', 'indices': [60, 71]}, {'text': 'Bengaluru', 'indices': [104, 114]}, {'text': 'Karnataka', 'indices': [115, 125]}]"
s_waraich,2021-05-06 14:29:48,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
BANGALORE
Oxygen Refilling (no cylinder) Available

Name: Ashok
Phone: 9632830498
Location: Benaka gas

Last verified @ 06/05/21, 2:50 PM

#BangaloreSOS #OxygenRefilling #Bangalore",[]
shazansari21,2021-05-06 14:28:51,"BANGALORE ICU BEDS VERIFIED FRESH LEADS PLEASE?? 

The patient's condition is critical and she needs an ICU. They're not ready to keep her in the facility that lacks an ICU for now. 

Please please I beg you. If you have any fresh info dm/comment. 

RT&amp; Amplify. 
#Bangalore https://t.co/PXJYmcCI55",[]
SmileRadheShyam,2021-05-06 14:27:53,"BANGALORE ICU BEDS VERIFIED FRESH LEADS PLEASE?? 

The patient's condition is critical and she needs an ICU. They're not ready to keep her in the facility that lacks an ICU for now. 

Please please I beg you. If you have any fresh info dm/comment. 

RT&amp; Amplify. 
#Bangalore https://t.co/PXJYmcCI55",[]
AamBhartiya30,2021-05-06 14:27:46,"✅VERIFIED
6/5/21 2:26PM

Oxygen Cylinders Available
47 ltr @42600 (Home delivery)
Per 1 patient 1 Cylinder
No delivery to hospital

+919513113766

[We have verified point of contact. Please check details carefully with seller before buying]
#Bangalore #Oxygen #Verified",[]
findthecolors,2021-05-06 14:27:00,"@mosin9740 Look at other people tweeting about availability of oxygen in Bangalore:

- https://t.co/hr4XkV5sCY 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/A7u78CpEaQ",[]
Covid19Help10,2021-05-06 14:26:12,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
VineetT15164553,2021-05-06 14:26:10,"VERIFIED #Oxygen LEAD
#Bangalore #Delhi #DelhiNCR
#Chennai #Mumbai #Jaipur #Chandigarh #Pune #Nagpur
#Ajmer #Lucknow #Jodhpur #Mysore #Vijayvada #Vizag
Other cities delievery within 30 hrs.
9986966909, 6304495317 (Ashish)
@HelplinePunjab @Prateek_Rishi @mohitgupta1962","[{'text': 'Oxygen', 'indices': [28, 35]}, {'text': 'Bangalore', 'indices': [41, 51]}, {'text': 'Delhi', 'indices': [52, 58]}, {'text': 'DelhiNCR', 'indices': [59, 68]}, {'text': 'Chennai', 'indices': [69, 77]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Jaipur', 'indices': [86, 93]}, {'text': 'Chandigarh', 'indices': [94, 105]}, {'text': 'Pune', 'indices': [106, 111]}, {'text': 'Nagpur', 'indices': [112, 119]}, {'text': 'Ajmer', 'indices': [120, 126]}, {'text': 'Lucknow', 'indices': [127, 135]}]"
resource_botIN,2021-05-06 14:26:02,"✅VERIFIED
6/5/21 2:26PM

Oxygen Cylinders Available
47 ltr @42600 (Home delivery)
Per 1 patient 1 Cylinder
No delivery to hospital

+919513113766

[We have verified point of contact. Please check details carefully with seller before buying]
#Bangalore #Oxygen #Verified",[]
VineetT15164553,2021-05-06 14:25:56,"✅VERIFIED
6/5/21 2:26PM

Oxygen Cylinders Available
47 ltr @42600 (Home delivery)
Per 1 patient 1 Cylinder
No delivery to hospital

+919513113766

[We have verified point of contact. Please check details carefully with seller before buying]
#Bangalore #Oxygen #Verified",[]
VineetT15164553,2021-05-06 14:25:50,"*Bangalore* *verified*
At 2:26pm 06/05/21

*Oxygen* *Cylinders* *Available*
47 ltr @ 42600 (Home delivery)
Per 1 patient 1 Cylinder

No delivery to hospital

+919513113766

Disclaimer: point of contact verified. please do your due diligence before purchasing",[]
BunnyRaju7567,2021-05-06 14:24:49,"BANGALORE ICU BEDS VERIFIED FRESH LEADS PLEASE?? 

The patient's condition is critical and she needs an ICU. They're not ready to keep her in the facility that lacks an ICU for now. 

Please please I beg you. If you have any fresh info dm/comment. 

RT&amp; Amplify. 
#Bangalore https://t.co/PXJYmcCI55",[]
ashwask,2021-05-06 14:23:58,"*Bangalore verified* 
At 7:02 pm, 06/05/21

Oxygen Cylinder - 47L
Price: 42,600
Home delivery and installation 
+91 95131 13766

Disclaimer: point of contact verified. please do your due diligence before purchasing",[]
